time,time_epoch,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition
2023-12-21 12:00:00,1703160000,11.7,53.0,1,27.1,43.6,288,WNW,1008.0,29.75,0.01,0.0,77,100,8.1,46.5,8.1,46.5,11.7,53.0,7.8,46.1,0,45,0,0,10.0,6.0,40.2,64.6,3.0,Patchy rain possible
2023-12-21 13:00:00,1703163600,11.6,52.8,1,26.6,42.8,288,WNW,1008.0,29.75,0.02,0.0,76,100,7.9,46.3,7.9,46.3,11.6,52.8,7.6,45.7,0,45,0,0,10.0,6.0,39.6,63.8,3.0,Patchy rain possible
2023-12-21 14:00:00,1703167200,11.7,53.0,1,27.3,43.9,288,WNW,1007.0,29.74,0.01,0.0,74,100,8.0,46.4,8.0,46.4,11.7,53.0,7.3,45.1,0,45,0,0,10.0,6.0,40.9,65.8,3.0,Patchy rain possible
2023-12-21 15:00:00,1703170800,11.5,52.7,1,26.2,42.1,288,WNW,1007.0,29.74,0.03,0.0,75,100,7.9,46.2,7.9,46.2,11.5,52.7,7.3,45.1,0,45,0,0,10.0,6.0,39.0,62.7,3.0,Patchy rain possible
2023-12-21 16:00:00,1703174400,11.3,52.3,0,26.4,42.5,289,WNW,1008.0,29.75,0.03,0.0,76,100,7.6,45.7,7.6,45.7,11.3,52.3,7.2,45.0,0,45,0,0,10.0,6.0,39.6,63.8,1.0,Patchy rain possible
2023-12-21 17:00:00,1703178000,11.3,52.4,0,25.7,41.4,291,WNW,1008.0,29.77,0.05,0.0,74,100,7.7,45.9,7.7,45.9,11.3,52.4,7.0,44.5,0,45,0,0,10.0,6.0,38.9,62.5,1.0,Patchy rain possible
2023-12-21 18:00:00,1703181600,11.3,52.3,0,23.5,37.8,287,WNW,1008.0,29.78,0.06,0.0,76,100,7.8,46.0,7.8,46.0,11.3,52.3,7.2,45.0,0,45,0,0,10.0,6.0,35.5,57.2,1.0,Patchy rain possible
2023-12-21 19:00:00,1703185200,11.3,52.3,0,25.9,41.8,288,WNW,1009.0,29.79,0.12,0.0,76,100,7.6,45.6,7.6,45.6,11.3,52.3,7.2,44.9,1,100,0,0,10.0,6.0,39.3,63.3,1.0,Patchy rain possible
2023-12-21 20:00:00,1703188800,11.2,52.2,0,24.8,40.0,291,WNW,1009.0,29.8,0.09,0.0,74,100,7.6,45.7,7.6,45.7,11.2,52.2,6.8,44.3,0,45,0,0,10.0,6.0,37.8,60.8,1.0,Patchy rain possible
2023-12-21 21:00:00,1703192400,10.8,51.5,0,21.9,35.3,293,WNW,1009.0,29.81,0.32,0.01,77,100,7.3,45.2,7.3,45.2,10.8,51.5,6.9,44.4,1,100,0,0,10.0,6.0,33.2,53.4,1.0,Light rain shower
2023-12-21 22:00:00,1703196000,10.8,51.4,0,23.9,38.5,285,WNW,1010.0,29.82,0.16,0.01,79,100,7.1,44.8,7.1,44.8,10.8,51.4,7.3,45.2,1,100,0,0,2.0,1.0,36.6,58.9,1.0,Light drizzle
2023-12-21 23:00:00,1703199600,10.7,51.2,0,21.9,35.3,285,WNW,1010.0,29.82,0.12,0.0,77,100,7.2,44.9,7.2,44.9,10.7,51.2,6.8,44.3,1,100,0,0,10.0,6.0,33.7,54.2,1.0,Patchy rain possible
